split	stem	image_path	annotation_path	source_split
val	9999991_00000_d_0000005	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999991_00000_d_0000005.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999991_00000_d_0000005.txt	train
val	9999994_00000_d_0000018	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999994_00000_d_0000018.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999994_00000_d_0000018.txt	train
val	9999994_00000_d_0000091	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999994_00000_d_0000091.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999994_00000_d_0000091.txt	train
val	9999994_00000_d_0000093	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999994_00000_d_0000093.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999994_00000_d_0000093.txt	train
val	9999994_00000_d_0000101	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999994_00000_d_0000101.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999994_00000_d_0000101.txt	train
val	9999998_00041_d_0000033	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999998_00041_d_0000033.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999998_00041_d_0000033.txt	train
val	9999998_00085_d_0000069	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999998_00085_d_0000069.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999998_00085_d_0000069.txt	train
val	9999998_00086_d_0000070	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999998_00086_d_0000070.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999998_00086_d_0000070.txt	train
val	9999998_00129_d_0000107	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999998_00129_d_0000107.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999998_00129_d_0000107.txt	train
val	9999998_00161_d_0000136	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999998_00161_d_0000136.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999998_00161_d_0000136.txt	train
val	9999998_00239_d_0000193	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999998_00239_d_0000193.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999998_00239_d_0000193.txt	train
val	9999998_00400_d_0000352	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999998_00400_d_0000352.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999998_00400_d_0000352.txt	train
val	9999998_00408_d_0000360	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999998_00408_d_0000360.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999998_00408_d_0000360.txt	train
val	9999999_00087_d_0000030	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00087_d_0000030.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00087_d_0000030.txt	train
val	9999999_00223_d_0000094	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00223_d_0000094.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00223_d_0000094.txt	train
val	9999999_00231_d_0000098	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00231_d_0000098.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00231_d_0000098.txt	train
val	9999999_00245_d_0000105	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00245_d_0000105.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00245_d_0000105.txt	train
val	9999999_00263_d_0000114	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00263_d_0000114.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00263_d_0000114.txt	train
val	9999999_00464_d_0000207	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00464_d_0000207.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00464_d_0000207.txt	train
val	9999999_00514_d_0000230	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00514_d_0000230.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00514_d_0000230.txt	train
val	9999999_00552_d_0000248	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00552_d_0000248.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00552_d_0000248.txt	train
val	9999999_00663_d_0000301	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00663_d_0000301.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00663_d_0000301.txt	train
val	9999999_00723_d_0000329	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00723_d_0000329.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00723_d_0000329.txt	train
val	9999999_00787_d_0000360	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00787_d_0000360.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00787_d_0000360.txt	train
val	9999999_00855_d_0000391	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/images/9999999_00855_d_0000391.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-val/annotations/9999999_00855_d_0000391.txt	train
test	0000021_00000_d_0000001	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000021_00000_d_0000001.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000021_00000_d_0000001.txt	val
test	0000040_03288_d_0000069	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000040_03288_d_0000069.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000040_03288_d_0000069.txt	train
test	0000072_07660_d_0000012	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000072_07660_d_0000012.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000072_07660_d_0000012.txt	train
test	0000074_13313_d_0000026	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000074_13313_d_0000026.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000074_13313_d_0000026.txt	visdrone_test_100
test	0000074_15793_d_0000031	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000074_15793_d_0000031.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000074_15793_d_0000031.txt	visdrone_test_100
test	0000087_01580_d_0000005	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000087_01580_d_0000005.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000087_01580_d_0000005.txt	test
test	0000103_03349_d_0000031	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000103_03349_d_0000031.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000103_03349_d_0000031.txt	val
test	0000103_03738_d_0000032	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000103_03738_d_0000032.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000103_03738_d_0000032.txt	val
test	0000113_00814_d_0000076	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000113_00814_d_0000076.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000113_00814_d_0000076.txt	train
test	0000134_01332_d_0000146	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000134_01332_d_0000146.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000134_01332_d_0000146.txt	train
test	0000140_02477_d_0000006	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000140_02477_d_0000006.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000140_02477_d_0000006.txt	train
test	0000152_02214_d_0000150	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000152_02214_d_0000150.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000152_02214_d_0000150.txt	test
test	0000167_01384_d_0000131	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000167_01384_d_0000131.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000167_01384_d_0000131.txt	train
test	0000170_00801_d_0000001	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000170_00801_d_0000001.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000170_00801_d_0000001.txt	train
test	0000173_00401_d_0000001	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000173_00401_d_0000001.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000173_00401_d_0000001.txt	train
test	0000180_00000_d_0000019	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000180_00000_d_0000019.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000180_00000_d_0000019.txt	train
test	0000193_01705_d_0000112	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000193_01705_d_0000112.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000193_01705_d_0000112.txt	val
test	0000198_01629_d_0000160	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000198_01629_d_0000160.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000198_01629_d_0000160.txt	train
test	0000207_00700_d_0000008	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000207_00700_d_0000008.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000207_00700_d_0000008.txt	test
test	0000239_06950_d_0000018	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000239_06950_d_0000018.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000239_06950_d_0000018.txt	train
test	0000242_04600_d_0000014	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000242_04600_d_0000014.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000242_04600_d_0000014.txt	val
test	0000257_03360_d_0000058	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000257_03360_d_0000058.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000257_03360_d_0000058.txt	train
test	0000257_03864_d_0000062	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000257_03864_d_0000062.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000257_03864_d_0000062.txt	train
test	0000260_01609_d_0000109	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000260_01609_d_0000109.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000260_01609_d_0000109.txt	train
test	0000276_05601_d_0000535	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000276_05601_d_0000535.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000276_05601_d_0000535.txt	val
test	0000293_03601_d_0000940	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000293_03601_d_0000940.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000293_03601_d_0000940.txt	val
test	0000299_03500_d_0000104	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000299_03500_d_0000104.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000299_03500_d_0000104.txt	visdrone_test_100
test	0000309_03801_d_0000352	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000309_03801_d_0000352.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000309_03801_d_0000352.txt	train
test	0000313_05401_d_0000463	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000313_05401_d_0000463.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000313_05401_d_0000463.txt	train
test	0000314_01000_d_0000144	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000314_01000_d_0000144.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000314_01000_d_0000144.txt	visdrone_test_100
test	0000320_00750_d_0000007	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000320_00750_d_0000007.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000320_00750_d_0000007.txt	visdrone_test_100
test	0000323_00401_d_0000634	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000323_00401_d_0000634.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000323_00401_d_0000634.txt	train
test	0000323_01801_d_0000641	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000323_01801_d_0000641.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000323_01801_d_0000641.txt	train
test	0000327_03601_d_0000729	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000327_03601_d_0000729.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000327_03601_d_0000729.txt	val
test	0000338_01961_d_0000148	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000338_01961_d_0000148.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000338_01961_d_0000148.txt	train
test	0000348_05097_d_0000432	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000348_05097_d_0000432.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000348_05097_d_0000432.txt	train
test	0000353_00000_d_0000188	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000353_00000_d_0000188.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000353_00000_d_0000188.txt	visdrone_test_100
test	0000360_00981_d_0000718	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000360_00981_d_0000718.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000360_00981_d_0000718.txt	val
test	0000366_04117_d_0000798	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/0000366_04117_d_0000798.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/0000366_04117_d_0000798.txt	train
test	9999937_00000_d_0000007	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999937_00000_d_0000007.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999937_00000_d_0000007.txt	train
test	9999937_00000_d_0000029	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999937_00000_d_0000029.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999937_00000_d_0000029.txt	train
test	9999937_00000_d_0000075	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999937_00000_d_0000075.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999937_00000_d_0000075.txt	train
test	9999937_00000_d_0000129	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999937_00000_d_0000129.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999937_00000_d_0000129.txt	train
test	9999937_00000_d_0000215	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999937_00000_d_0000215.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999937_00000_d_0000215.txt	train
test	9999938_00000_d_0000021	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000021.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000021.txt	test
test	9999938_00000_d_0000073	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000073.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000073.txt	test
test	9999938_00000_d_0000079	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000079.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000079.txt	test
test	9999938_00000_d_0000080	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000080.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000080.txt	test
test	9999938_00000_d_0000168	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000168.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000168.txt	test
test	9999938_00000_d_0000189	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000189.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000189.txt	test
test	9999938_00000_d_0000190	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000190.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000190.txt	visdrone_test_100
test	9999938_00000_d_0000201	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000201.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000201.txt	visdrone_test_100
test	9999938_00000_d_0000249	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000249.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000249.txt	test
test	9999938_00000_d_0000251	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000251.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000251.txt	visdrone_test_100
test	9999938_00000_d_0000257	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000257.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000257.txt	test
test	9999938_00000_d_0000259	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000259.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000259.txt	test
test	9999938_00000_d_0000310	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000310.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000310.txt	test
test	9999938_00000_d_0000366	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000366.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000366.txt	test
test	9999938_00000_d_0000413	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999938_00000_d_0000413.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999938_00000_d_0000413.txt	test
test	9999940_00000_d_0000069	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999940_00000_d_0000069.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999940_00000_d_0000069.txt	train
test	9999940_00000_d_0000089	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999940_00000_d_0000089.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999940_00000_d_0000089.txt	train
test	9999941_00000_d_0000001	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999941_00000_d_0000001.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999941_00000_d_0000001.txt	test
test	9999941_00000_d_0000004	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999941_00000_d_0000004.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999941_00000_d_0000004.txt	test
test	9999941_00000_d_0000024	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999941_00000_d_0000024.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999941_00000_d_0000024.txt	test
test	9999942_00000_d_0000065	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/images/9999942_00000_d_0000065.jpg	/home/wangzhe/DroneP_VG/dataset/VisDroneSplit1000Guarded/VisDrone2019-DET-test/annotations/9999942_00000_d_0000065.txt	train
